Country Name,Country Code,Series Name,Series Code,1990 [YR1990],2000 [YR2000],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
Croatia,HRV,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,..,85.866569519043,95.8148422241211,96.5999069213867,97.5298614501953,98.4393005371094,98.3878707885742,97.9642181396484,98.4280090332031,..,..,..
Croatia,HRV,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,1.0096800327301,1.01906001567841,1.02098000049591,1.02306997776031,1.02441000938416,1.0475800037384,1.02548003196716,1.02546000480652,..,..,..
Croatia,HRV,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Croatia,HRV,Forest area (sq. km),AG.LND.FRST.K2,18500,18850,19064,19098,19132,19166,19200,19204,19208,19212,..,19220
Croatia,HRV,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,5.52516729091599,7.26462203438787,8.05968157728366,9.51451517879129,9.54939041004509,9.54939041004509,10.3160853236504,..,10.3160853236617,..,..,..
Croatia,HRV,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,1.66737400530504,1.66737400530504,..,..
Croatia,HRV,Improved water source (% of population with access),SH.H2O.SAFE.ZS,98.2,98.3,98.8,98.9,99,99.1,99.2,99.3,99.4,99.5,99.6,99.6
Croatia,HRV,Improved sanitation facilities (% of population with access),SH.STA.ACSN,97.3,97.3,97.2,97.2,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97
Croatia,HRV,Urban population growth (annual %),SP.URB.GROW,0.920265374317838,-2.60058868879615,0.312416197682214,0.28720610586391,0.363296773624716,0.295554818148059,0.18006972573796,-2.69785916469277,0.167267676507293,0.211047414850408,0.100248577358384,..
Croatia,HRV,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1888.26569037657,1760.12471757795,2014.5204954955,2102.14585211903,2048.48271781221,1969.28435218346,1938.46661932767,1971.41163130031,1855.09066309116,..,..,..
Croatia,HRV,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,4.43834591052869,5.21969369369369,5.5005,5.26915815689136,4.86661693472095,4.72882177726782,4.80153001129275,..,..,..,..
Croatia,HRV,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2964.64435146444,2855.85178490737,3635.81081081081,3737.60144274121,3877.99503349639,3711.60769803557,3813.67931094819,3900.60136120405,3819.28025348455,..,..,..
Croatia,HRV,GDP at market prices (current US$),NY.GDP.MKTP.CD,..,21774273832.1031,50453577898.4886,60093155532.7678,70481451814.3118,62703095750.5257,59680624422.3702,62249565358.9878,56485301967.4205,57770884728.6496,57113389357.4472,..
Croatia,HRV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,3.76749617151033,4.78512087802355,5.1500049796031,2.05336549993108,-7.38378299987839,-1.7012497631566,-0.281262662136228,-2.18742917222276,-1.06392109616958,-0.360434269363935,..
Croatia,HRV,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,..,4.43476451947853,3.99725392394137,4.10500944496897,5.70251744602814,2.78034210277033,0.8315497290899,1.67190902429488,1.5812791658729,0.804786937934068,0.0143400534220461,..
Croatia,HRV,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,..,6.4050815250659,5.1393693374462,4.83191070021593,4.9555021968648,5.04938963278122,4.86923239970781,4.66828500152096,4.47297534294307,4.39330832258284,4.32976058460281,..
Croatia,HRV,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,..,29.3272914126107,28.7257440620521,28.096881988809,27.9009084614374,27.6753502190808,27.0613932856291,27.0223076949993,27.0731884765152,27.3556191998904,28.8301449476242,..
Croatia,HRV,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,..,64.2676269956885,66.1348865603732,67.0712073109751,67.1435893416978,67.275260148138,68.0693743146631,68.3094073034798,68.4538361805417,68.2510724775268,66.8400945039032,..
Croatia,HRV,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,36.5050424887871,39.6632445331218,39.0005041788392,38.4772468778951,34.5233084379366,37.7374427782657,40.4055155102348,41.5743777557948,43.0297072624851,46.276171562733,..
Croatia,HRV,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,39.5519018320073,46.4024290040468,46.2679521899512,46.5173943836193,38.2384874221228,38.1601876876916,40.867703900823,41.1012010002406,42.5665970948411,44.2361630459247,..
Croatia,HRV,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..,20.1508290794132,29.8077026700374,29.7029972758832,31.4342781639078,25.0388169545893,21.3500859763604,20.6279525596026,19.2693897230187,19.1054734275817,18.1932249660378,..
Croatia,HRV,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,35.2727919730031,34.0303709917801,35.0299792786495,34.3699036142893,34.2739391907405,33.5861935082982,32.9246896328723,33.8621322759303,..,..,..
Croatia,HRV,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,..,-5.24392058580775,-1.51713274935908,-1.0859122933021,-0.82747313951004,-3.04206703892285,-4.39938760955544,-4.62858888878601,-3.38322214825611,..,..,..
Croatia,HRV,Time required to start a business (days),IC.REG.DURS,..,..,25,22.5,22.5,22.5,15.5,15,15,15,15,12
Croatia,HRV,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,68.5894677948309,70.7577503022073,73.8993603032146,77.3762372956722,90.7371951127152,88.9094971520139,88.6530385736865,89.0186619842013,90.7704852927573,..
Croatia,HRV,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,22.1586768373249,19.857898975213,19.9295931886458,20.0103540963267,19.2403292311301,19.1612248882173,18.4680068974126,19.5771616553321,..,..,..
Croatia,HRV,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,3.03005577704415,1.68416339322181,1.6292097266739,1.83948113001405,1.80263365456761,1.70262502833331,1.77782065885804,1.69126922827579,1.65648504114238,1.53183072309576,..
Croatia,HRV,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.00500675808033385,23.0827620926971,100.379093687687,115.225307638207,104.464343461634,107.473384629178,113.608144900896,118.301354681113,115.413604703695,110.054306650746,104.431321400248,..
Croatia,HRV,Internet users (per 100 people),IT.NET.USER.P2,0,6.64488254374396,37.98,41.44,44.24,50.58,56.55,57.7899789891444,61.9399731527956,66.7476,68.57,..
Croatia,HRV,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,8.68144052298338,9.85338954408104,8.20844819939963,8.35449220360241,9.75683899143456,9.15010222942558,7.55670688139661,9.9094778563758,8.00128126113984,..,..
Croatia,HRV,Overall level of statistical capacity (scale 0 - 100),IQ.SCI.OVRL,..,..,94.4444444444445,87.7777777777778,90,88.8888888888889,84.4444444444444,86.6666666666667,86.6666666666667,87.7777777777778,83.3333333333333,80.0000333333333
Croatia,HRV,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,..,56.5759395467754,63.1020554856501,63.1639836741516,63.6197692382024,50.2779442428657,53.4056310636639,57.8349291153756,58.7818162309743,60.0307179522931,62.8889138853332,..
Croatia,HRV,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,..,100,96.5966864077,97.1845997265,96.6199623856,99.5609438845,101.1001439888,98.2720717874,98.1323625848,97.6933140633,..,..
Croatia,HRV,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..
Croatia,HRV,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Croatia,HRV,Net migration,SM.POP.NETM,..,..,..,-22532,..,..,..,..,-20000,..,..,..
Croatia,HRV,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,..,641289794.9,1611396956.49283,1853996366.78581,2065174195.23677,1890465246.39956,1900192910.38783,2091751199.74038,2084792540.54056,2174296548.34285,2148831145.92115,..
Croatia,HRV,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,..,1109936497.66888,3299038091.69786,4567377358.86025,5187844808.8034,3198815037.16804,1424108328.1181,1414918618.52141,1453728212.26323,927860092.370904,3936910852.9187,..
Croatia,HRV,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,65510000,203820000,162910000,241580000,168830000,150710000,280000,..,..,..,..
Cyprus,CYP,"Population, total",SP.POP.TOTL,766611,943287,1048293,1063040,1077010,1090486,1103685,1116644,1129303,1141652,1153658,..
Cyprus,CYP,Population growth (annual %),SP.POP.GROW,2.05112688890835,1.90461766621283,1.50967916136825,1.39696010264641,1.30559551794752,1.24347852472848,1.20311126252162,1.16731774006706,1.12728698014579,1.08757079913875,1.04614274289616,..
Cyprus,CYP,Surface area (sq. km),AG.SRF.TOTL.K2,9250,9250,9250,9250,9250,9250,9250,9250,9250,9250,9250,..
Cyprus,CYP,Population density (people per sq. km of land area),EN.POP.DNST,82.9665584415584,102.087337662338,113.451623376623,115.047619047619,116.559523809524,118.017965367965,119.446428571429,120.848917748918,122.218939393939,123.555411255411,124.854761904762,..
Cyprus,CYP,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..
Cyprus,CYP,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..
Cyprus,CYP,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,5516689298.24196,9763389928.71571,18952636655.1761,20712859393.9403,24737887684.4225,24929977478.2794,25454989145.4363,26798380134.2347,24963167140.6531,23716864418.1446,22518954839.5818,..
Cyprus,CYP,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,9510,14070,25240,27000,31450,30850,30690,31490,28890,27520,26370,..
Cyprus,CYP,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,7782178650.44357,13146336019.7752,21072215268.5574,22793678237.2869,26822781307.7344,26191031275.7526,27092985261.8106,28421037983.5899,27347897809.9362,26066423444.9739,25448897717.0469,..
Cyprus,CYP,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,13420,18940,28060,29710,34100,32410,32660,33400,31650,30240,29800,..
Cyprus,CYP,Income share held by lowest 20%,SI.DST.FRST.20,..,..,8.81,8.74,8.65,8.47,8.6,8.38,7.99,..,..,..
Cyprus,CYP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.5139512195122,77.9716829268293,78.7228780487805,78.868512195122,79.0275365853659,79.199487804878,79.3819512195122,79.571512195122,79.7622682926829,79.9497804878049,..,..
Cyprus,CYP,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.411,1.714,1.514,1.504,1.496,1.489,1.481,1.473,1.464,1.455,..,..
Cyprus,CYP,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,28.4488,9.5572,6.6868,6.552,6.3362,6.1204,5.9046,5.6888,5.473,5.2794,5.0858,..
Cyprus,CYP,Contraceptive prevalence (% of women ages 15-49),SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Cyprus,CYP,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Cyprus,CYP,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,11.1,6.6,4.6,4.3,4.1,3.8,3.6,3.4,3.2,3,2.9,2.7
Cyprus,CYP,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Cyprus,CYP,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,77,86,87,87,87,87,87,87,86,86,86,..
Cyprus,CYP,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,78.59986,97.6595001220703,101.146209716797,99.9516296386719,100.246208190918,103.16040802002,99.3164901733398,101.733100891113,100.064140319824,..,..,..
Cyprus,CYP,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,82.37341,96.7313537597656,102.386909484863,102.473838806152,103.351707458496,105.364761352539,101.624328613281,101.200538635254,100.175346374512,..,..,..
Cyprus,CYP,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,64.16503,93.3721389770508,96.5981521606445,97.7791519165039,98.3290405273438,98.3875579833984,91.440803527832,92.8256225585938,95.2998504638672,..,..,..
Cyprus,CYP,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.01098,1.0119800567627,1.00741994380951,1.00611996650696,1.00065004825592,1.00186002254486,1.00617003440857,1.00434994697571,1.00855004787445,..,..,..
Cyprus,CYP,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Cyprus,CYP,Forest area (sq. km),AG.LND.FRST.K2,1610,1720,1728.5,1728.5,1728.5,1728.4,1730,1728.1,1727.8,1727.6,..,1730
Cyprus,CYP,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,6.37202260976861,16.1870356052921,4.53783268050963,4.53783268050963,4.53783268050963,4.53783268050963,17.1457921153071,..,17.1457921078085,..,..,..
Cyprus,CYP,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,27.6923076923077,..,..,..,..,23.5897435897436,23.5897435897436,..,..
Cyprus,CYP,Improved water source (% of population with access),SH.H2O.SAFE.ZS,100,100,100,100,100,100,100,100,100,100,100,100
Cyprus,CYP,Improved sanitation facilities (% of population with access),SH.STA.ACSN,100,100,100,100,100,100,100,100,100,100,100,100
Cyprus,CYP,Urban population growth (annual %),SP.URB.GROW,2.67457549610238,2.08112154601886,1.30001915445386,1.18679646285415,1.09502927587207,1.03089274710673,0.990199186994953,0.95246125467293,0.911883536067117,0.897119722206565,0.876210062199414,..
Cyprus,CYP,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1780.7101646076,2265.41444968498,2202.08376856471,2293.67568482842,2398.6871059693,2315.81790137608,2213.09431586005,2120.69558426858,1971.47178392336,..,..,..
Cyprus,CYP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.07012291762054,7.26179413052443,7.42989603097607,7.70282491721854,7.92977131131559,7.43833850228247,6.98390754608425,6.73537582255401,..,..,..,..
Cyprus,CYP,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2430.17645194238,3373.31056189686,4226.8716856833,4379.89163154726,4573.77368826659,4608.95417272666,4622.69578729438,4270.83296019143,4055.59889595618,..,..,..
Cyprus,CYP,GDP at market prices (current US$),NY.GDP.MKTP.CD,5591130217.66965,9929632422.24317,19866878478.6748,23716042497.1344,27493064742.3573,25593262400.8645,25247424010.9811,27089174646.3239,24940600822.1062,24057251748.5613,23226158986.1653,..
Cyprus,CYP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.40399915138239,5.67338023087713,4.51682903055416,4.89323901357616,3.6207152396498,-2.04219811772404,1.39064405751216,0.261283104557293,-2.38453114470011,-5.3567454914069,-2.25525909069297,..
Cyprus,CYP,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,5.43312529929636,2.9804206003766,3.13802926239639,4.31145240624006,4.53126475693135,0.204598409917509,2.05360410051337,1.95676599630497,2.04518925065722,-1.37369785764143,-1.15210263100842,..
Cyprus,CYP,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,6.8591767823588,3.58732360174583,2.26022708660844,2.08833486134651,2.20710880583684,2.24499865301875,2.25695475424354,2.39584667700038,2.38653345816941,2.51698074985601,2.35234411519734,..
Cyprus,CYP,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,25.9263603612884,19.3881616887114,20.1823188255666,20.7776673077655,20.4828043039758,18.0286373996731,16.6466700606125,14.9574000224873,13.6373099325705,11.4796042210192,10.5500984654163,..
Cyprus,CYP,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,67.2144628563529,77.0245147095427,77.5574540878249,77.1339333123863,77.3100271061036,79.7263047472264,81.0964328399428,82.6466973619955,83.9761003429991,86.003534896767,87.0976199967084,..
Cyprus,CYP,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,51.5005647205938,70.3589063096208,53.9868154350338,53.823646700135,50.1756636805084,47.3391072314491,47.7127872195999,49.5368132381301,49.7311591145483,50.8299602515379,55.4321394563205,..
Cyprus,CYP,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,57.1076439963087,67.9143720088768,56.9519533741247,58.6312885110253,60.9543913788933,51.8373089495059,53.2844356641735,52.9540087259336,51.6614454299625,48.3452674383822,52.6685581794409,..
Cyprus,CYP,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,27.0454275173864,21.1689418661382,24.5084518870724,24.2851528437202,26.8728135279682,21.7414620960379,23.1797403758287,19.0024601344299,16.3469270948441,12.1200798722221,11.9177300475772,..
Cyprus,CYP,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,..,70.5820635215997,65.7010846856656,35.8163700650378,36.4403392131539,35.7827938382716,35.6713243086047,..,..,..
Cyprus,CYP,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,..,..,..,5.71117072850486,1.54029589436549,-5.54194344720824,-4.78729933577927,-5.74185317810983,-5.8636523104552,..,..,..
Cyprus,CYP,Time required to start a business (days),IC.REG.DURS,..,..,..,..,8,8,8,8,8,8,8,8
Cyprus,CYP,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Cyprus,CYP,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,36.8825438759233,43.4877890589522,49.6177677932258,46.9881281817785,23.7044282353605,23.698862819691,23.715100627401,23.2706939479504,..,..,..
Cyprus,CYP,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,7.3740356129737,2.838066925225,1.91959183415737,1.70246360911897,1.65060989449523,1.84170559416039,1.89162846864125,1.77094783427089,1.66451068486037,1.76334818703522,1.82220427309758,..
Cyprus,CYP,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.411682065610851,23.1450237308476,82.7791100757979,92.9655392979931,94.3969347008464,89.6353501388745,93.6925843877556,97.7099236641221,98.4004343690046,96.359425359676,96.3353101058229,..
Cyprus,CYP,Internet users (per 100 people),IT.NET.USER.P2,0,15.2553943710137,35.83,40.77,42.31,49.81,52.99,56.8598923503507,60.6898684001903,65.4548,69.33,..
Cyprus,CYP,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,4.44432874542715,1.67314813562618,22.7306039831465,29.3718824734162,30.4496644383811,30.8564691491476,36.8968259936878,27.2908276095415,13.001372919252,7.15268849192057,..,..
Cyprus,CYP,Overall level of statistical capacity (scale 0 - 100),IQ.SCI.OVRL,..,..,..,..,..,..,..,..,..,..,..,..
Cyprus,CYP,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,62.938974107219,48.3099453838224,41.5822857879938,42.2022727665266,44.6533959112227,35.5262513191724,39.4937214017904,38.7444096655941,36.2274993471347,34.6388836808774,36.644750882269,..
Cyprus,CYP,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,..,100,102.5067144136,101.6379310345,106.0556464812,97.0535714286,97.8185381292,96.3363810233,93.6861599151,92.2178112225,..,..
Cyprus,CYP,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..
Cyprus,CYP,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Cyprus,CYP,Net migration,SM.POP.NETM,..,..,..,44166,..,..,..,..,35000,..,..,..
Cyprus,CYP,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,78588905.33,64266410.83,104491878.975383,142194567.645969,234350297.493075,127018507.399409,135360518.39705,126830612.648862,116712955.781947,273619462.433486,259621183.685067,..
Cyprus,CYP,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,126615461.385104,854874285.662108,1872392934.88876,2295454939.77526,1015181777.3583,2180419791.13438,70665707.6449571,2078721742.21061,1233052957.01693,3765400618.99615,861137243.592562,..
